Station,Date,Time,Precip,Air max,min,obs
ANTIOCH.C,19860725,800,0,81,59,68
ANTIOCH.C,19860726,800,0,85,55,62
ANTIOCH.C,19860727,800,0,84,55,65
ANTIOCH.C,19860728,800,0,79,53,64
ANTIOCH.C,19860729,800,0,91,54,62
ANTIOCH.C,19860730,800,0,97,58,67
ANTIOCH.C,19860731,800,0,95,59,71
ANTIOCH.C,19860801,800,0,92,57,70
ANTIOCH.C,19860802,800,0,95,51,69
ANTIOCH.C,19860803,800,0,96,59,70
ANTIOCH.C,19860804,800,0,95,60,70
ANTIOCH.C,19860805,800,0,87,57,72
ANTIOCH.C,19860806,800,0,88,54,65
ANTIOCH.C,19860807,800,0,90,54,66
ANTIOCH.C,19860808,800,0,90,54,65
ANTIOCH.C,19860809,800,0,89,54,64
ANTIOCH.C,19860810,800,0,89,55,65
ANTIOCH.C,19860811,800,0,89,55,67
ANTIOCH.C,19860812,800,0,91,57,67
ANTIOCH.C,19860813,800,0,90,55,63
ANTIOCH.C,19860814,800,0,85,56,66
ANTIOCH.C,19860815,800,0,83,57,65
ANTIOCH.C,19860816,800,0,81,55,62
ANTIOCH.C,19860817,800,0,85,55,64
ANTIOCH.C,19860818,800,0,94,54,64
ANTIOCH.C,19860819,800,0,98,56,66
ANTIOCH.C,19860820,800,0,89,60,64
ANTIOCH.C,19860821,800,0,89,51,64
ANTIOCH.C,19860822,800,0,89,52,67
ANTIOCH.C,19860823,800,0,87,52,71
ANTIOCH.C,19860824,800,0,90,56,67
ANTIOCH.C,19860825,800,0,90,57,65
ANTIOCH.C,19860826,800,0,91,59,67
ANTIOCH.C,19860827,800,0,89,63,76
ANTIOCH.C,19860828,800,0,84,56,64
ANTIOCH.C,19860829,800,0,86,55,67
ANTIOCH.C,19860830,800,0,89,56,67
ANTIOCH.C,19860831,800,0,92,57,70
ANTIOCH.C,19860901,800,0,98,60,71
ANTIOCH.C,19860902,800,0,92,59,67
ANTIOCH.C,19860903,800,0,89,58,67
ANTIOCH.C,19860904,800,0,91,58,67
ANTIOCH.C,19860905,800,0,93,58,67
ANTIOCH.C,19860906,800,0,91,58,65
ANTIOCH.C,19860907,800,0,82,57,61
ANTIOCH.C,19860908,800,0,76,56,62
ANTIOCH.C,19860909,800,0,82,52,66
ANTIOCH.C,19860910,800,0,88,57,70
ANTIOCH.C,19860911,800,0,86,55,65
ANTIOCH.C,19860912,800,0,75,56,63
ANTIOCH.C,19860913,800,0,76,54,64
ANTIOCH.C,19860914,800,0,74,54,64
ANTIOCH.C,19860915,800,0,75,49,65
ANTIOCH.C,19860916,800,0.11,76,55,61
ANTIOCH.C,19860917,800,0,73,54,64
ANTIOCH.C,19860918,800,0.02,73,52,61
ANTIOCH.C,19860919,800,0,70,52,60
ANTIOCH.C,19860920,800,0,74,50,56
ANTIOCH.C,19860921,800,0,75,50,62
ANTIOCH.C,19860922,800,0,78,52,63
ANTIOCH.C,19860923,800,0,75,56,60
ANTIOCH.C,19860924,800,0.32,71,55,59
ANTIOCH.C,19860925,800,0.02,71,50,56
ANTIOCH.C,19860926,800,0,72,51,62
ANTIOCH.C,19860927,800,0.24,72,51,55
ANTIOCH.C,19860928,800,0,76,51,62
ANTIOCH.C,19860929,800,0,81,55,58
ANTIOCH.C,19860930,800,0,80,54,57
ANTIOCH.C,19861001,800,0,76,57,63
ANTIOCH.C,19861002,800,0,78,59,63
ANTIOCH.C,19861003,800,0,81,62,65
ANTIOCH.C,19861004,800,0,84,55,64
ANTIOCH.C,19861005,800,0,87,53,59
ANTIOCH.C,19861006,800,0,85,56,64
ANTIOCH.C,19861007,800,0,88,54,69
ANTIOCH.C,19861008,800,0,81,54,68
ANTIOCH.C,19861009,800,0,85,54,60
ANTIOCH.C,19861010,800,0,80,53,61
ANTIOCH.C,19861011,800,0,74,50,53
ANTIOCH.C,19861012,800,0,74,44,56
ANTIOCH.C,19861013,800,0,78,49,58
ANTIOCH.C,19861014,800,0,82,51,59
ANTIOCH.C,19861015,800,0,80,50,55
ANTIOCH.C,19861016,800,0,70,50,57
ANTIOCH.C,19861017,800,0,70,50,61
ANTIOCH.C,19861018,800,0,73,49,58
ANTIOCH.C,19861019,800,0,75,54,59
ANTIOCH.C,19861020,800,0,71,47,54
ANTIOCH.C,19861021,800,0,76,47,56
ANTIOCH.C,19861022,800,0,79,55,59
ANTIOCH.C,19861023,800,0,67,48,55
ANTIOCH.C,19861024,800,0.05,74,55,59
ANTIOCH.C,19861025,800,0,77,56,62
ANTIOCH.C,19861026,800,0,81,54,63
ANTIOCH.C,19861027,800,0,77,60,69
ANTIOCH.C,19861028,800,0,71,57,64
ANTIOCH.C,19861029,800,0,77,51,58
ANTIOCH.C,19861030,800,0,70,52,63
ANTIOCH.C,19861031,800,0,75,56,65
ANTIOCH.C,19861101,800,0,78,52,59
ANTIOCH.C,19861102,800,0,77,50,62
ANTIOCH.C,19861103,800,0,77,45,56
ANTIOCH.C,19861104,800,0,79,44,61
ANTIOCH.C,19861105,800,0,75,46,61
ANTIOCH.C,19861106,800,0,70,54,63
ANTIOCH.C,19861107,800,0,67,54,57
ANTIOCH.C,19861108,800,0,67,47,57
ANTIOCH.C,19861109,800,0,69,48,56
ANTIOCH.C,19861110,800,0,70,52,58
ANTIOCH.C,19861111,800,0,74,44,49
ANTIOCH.C,19861112,800,0,73,43,50
ANTIOCH.C,19861113,800,0,71,42,50
ANTIOCH.C,19861114,800,0,63,48,51
ANTIOCH.C,19861115,800,0,68,49,56
ANTIOCH.C,19861116,800,0,66,49,56
ANTIOCH.C,19861117,800,0,67,43,52
ANTIOCH.C,19861118,800,0,73,51,55
ANTIOCH.C,19861119,800,0,67,50,56
ANTIOCH.C,19861120,800,0,68,46,56
ANTIOCH.C,19861121,800,0,67,54,58
ANTIOCH.C,19861122,800,0,68,51,60
ANTIOCH.C,19861123,800,0,72,53,58
ANTIOCH.C,19861124,800,0,67,41,54
ANTIOCH.C,19861125,800,0,73,53,56
ANTIOCH.C,19861126,800,0,62,33,43
ANTIOCH.C,19861127,800,0,62,38,41
ANTIOCH.C,19861128,800,0,59,40,44
ANTIOCH.C,19861129,800,0,56,43,48
ANTIOCH.C,19861130,800,0,56,40,42
ANTIOCH.C,19861201,800,0,62,37,48
ANTIOCH.C,19861202,800,0,61,31,38
ANTIOCH.C,19861203,800,0,62,37,46
ANTIOCH.C,19861204,800,0,61,46,49
ANTIOCH.C,19861205,800,0.08,59,49,51
ANTIOCH.C,19861206,800,0,63,42,49
ANTIOCH.C,19861207,800,0,65,49,53
ANTIOCH.C,19861208,800,0,55,32,36
ANTIOCH.C,19861209,800,0,56,36,44
ANTIOCH.C,19861210,800,0,50,32,34
ANTIOCH.C,19861211,800,0,42,34,38
ANTIOCH.C,19861212,800,0,41,38,39
ANTIOCH.C,19861213,800,0.03,46,39,39
ANTIOCH.C,19861214,800,0.04,46,39,43
ANTIOCH.C,19861215,800,0,49,42,45
ANTIOCH.C,19861216,800,0.15,64,42,47
ANTIOCH.C,19861217,800,0,58,37,38
ANTIOCH.C,19861218,800,0.02,55,39,46
ANTIOCH.C,19861219,800,0.01,56,39,40
ANTIOCH.C,19861220,800,0.03,59,40,44
ANTIOCH.C,19861221,800,0,44,33,41
ANTIOCH.C,19861222,800,0,48,39,42
ANTIOCH.C,19861223,800,0.07,58,39,47
ANTIOCH.C,19861224,800,0,54,37,38
ANTIOCH.C,19861225,800,0,50,35,38
ANTIOCH.C,19861226,800,0,47,36,42
ANTIOCH.C,19861227,800,0.07,44,36,42
ANTIOCH.C,19861228,800,0,43,39,40
ANTIOCH.C,19861229,800,0,50,40,41
ANTIOCH.C,19861230,800,0,44,36,41
ANTIOCH.C,19861231,800,0.02,45,40,40
ANTIOCH.C,19870101,800,0.01,51,40,42
ANTIOCH.C,19870102,800,0.06,56,41,48
ANTIOCH.C,19870103,800,0.06,55,46,53
ANTIOCH.C,19870104,800,0.34,53,40,41
ANTIOCH.C,19870105,800,0,56,41,48
ANTIOCH.C,19870106,800,0,50,40,42
ANTIOCH.C,19870107,800,0.2,56,38,48
ANTIOCH.C,19870108,800,0,43,29,33
ANTIOCH.C,19870109,800,0,53,33,37
ANTIOCH.C,19870110,800,0,40,33,37
ANTIOCH.C,19870111,800,0,38,35,35
ANTIOCH.C,19870112,800,0,40,35,36
ANTIOCH.C,19870113,800,0,57,30,37
ANTIOCH.C,19870114,800,0,56,35,44
ANTIOCH.C,19870115,800,0,49,37,41
ANTIOCH.C,19870116,800,0,53,34,39
ANTIOCH.C,19870117,800,0,53,29,37
ANTIOCH.C,19870118,800,0,51,26,31
ANTIOCH.C,19870119,800,0,64,31,44
ANTIOCH.C,19870120,800,0,56,40,43
ANTIOCH.C,19870121,800,0,54,31,34
ANTIOCH.C,19870122,800,0,49,34,40
ANTIOCH.C,19870123,800,0.32,53,39,42
ANTIOCH.C,19870124,800,0.32,53,42,46
ANTIOCH.C,19870125,800,0.06,65,46,49
ANTIOCH.C,19870126,800,0,56,45,45
ANTIOCH.C,19870127,800,0,65,44,51
ANTIOCH.C,19870128,800,0.19,57,41,46
ANTIOCH.C,19870129,800,0.01,58,40,47
ANTIOCH.C,19870130,800,0.17,58,46,49
ANTIOCH.C,19870131,800,0,63,42,53
ANTIOCH.C,19870201,800,0,55,37,37
ANTIOCH.C,19870202,800,0.07,52,36,51
ANTIOCH.C,19870203,800,0.64,60,48,49
ANTIOCH.C,19870204,800,0,57,41,46
ANTIOCH.C,19870205,800,0,61,36,39
ANTIOCH.C,19870206,800,0,68,37,52
ANTIOCH.C,19870207,800,0,69,42,49
ANTIOCH.C,19870208,800,0,65,47,51
ANTIOCH.C,19870209,800,0.01,63,51,54
ANTIOCH.C,19870210,800,0.06,62,51,54
ANTIOCH.C,19870211,800,0.12,65,51,54
ANTIOCH.C,19870212,800,0.06,61,51,53
ANTIOCH.C,19870213,800,1.88,64,53,60
ANTIOCH.C,19870214,800,0,56,40,50
ANTIOCH.C,19870215,800,0.15,60,47,54
ANTIOCH.C,19870216,800,0,61,46,53
ANTIOCH.C,19870217,800,0,64,45,53
ANTIOCH.C,19870218,800,0,62,44,54
ANTIOCH.C,19870219,800,0,66,49,54
ANTIOCH.C,19870220,800,0,64,45,52
ANTIOCH.C,19870221,800,0,55,44,50
ANTIOCH.C,19870222,800,0.05,65,39,48
ANTIOCH.C,19870223,800,0,57,43,46
ANTIOCH.C,19870224,800,0,53,36,42
ANTIOCH.C,19870225,800,0,55,36,43
ANTIOCH.C,19870226,800,0,60,42,51
ANTIOCH.C,19870227,800,0,60,35,43
ANTIOCH.C,19870228,800,0,63,40,48
ANTIOCH.C,19870301,800,0,60,38,47
ANTIOCH.C,19870302,800,0,67,43,50
ANTIOCH.C,19870303,800,0,66,49,52
ANTIOCH.C,19870304,800,0,64,51,54
ANTIOCH.C,19870305,800,0.46,58,53,54
ANTIOCH.C,19870306,800,0.38,64,49,51
ANTIOCH.C,19870307,800,0,61,43,52
ANTIOCH.C,19870308,800,0.02,59,44,49
ANTIOCH.C,19870309,800,0.01,63,44,51
ANTIOCH.C,19870310,800,0,67,42,49
ANTIOCH.C,19870311,800,0,68,49,60
ANTIOCH.C,19870312,800,0,65,50,57
ANTIOCH.C,19870313,800,0.24,63,46,55
ANTIOCH.C,19870314,800,0,56,49,52
ANTIOCH.C,19870315,800,0.15,62,43,48
ANTIOCH.C,19870316,800,0,65,45,55
ANTIOCH.C,19870317,800,0,71,43,52
ANTIOCH.C,19870318,800,0,59,46,51
ANTIOCH.C,19870319,800,0,56,42,49
ANTIOCH.C,19870320,800,0,59,40,
ANTIOCH.C,19870321,800,0.26,55,41,46
ANTIOCH.C,19870322,800,0,60,36,46
ANTIOCH.C,19870323,800,0.35,57,45,47
ANTIOCH.C,19870324,800,0.02,67,45,53
ANTIOCH.C,19870325,800,0,68,46,54
ANTIOCH.C,19870326,800,0,71,44,56
ANTIOCH.C,19870327,800,0,70,53,60
ANTIOCH.C,19870328,800,0,70,52,62
ANTIOCH.C,19870329,800,0,73,45,57
ANTIOCH.C,19870330,800,0,74,46,58
ANTIOCH.C,19870331,800,0,75,53,63
ANTIOCH.C,19870401,800,0,74,45,64
ANTIOCH.C,19870402,800,0,67,47,61
ANTIOCH.C,19870403,800,0,66,49,59
ANTIOCH.C,19870404,800,0,71,50,58
ANTIOCH.C,19870405,800,0,70,48,55
ANTIOCH.C,19870406,800,0,71,45,59
ANTIOCH.C,19870407,800,0,76,51,63
ANTIOCH.C,19870408,800,0,81,57,63
ANTIOCH.C,19870409,800,0,84,59,67
ANTIOCH.C,19870410,800,0,80,52,68
ANTIOCH.C,19870411,800,0,70,53,54
ANTIOCH.C,19870412,800,0,76,53,58
ANTIOCH.C,19870413,800,0,80,45,55
ANTIOCH.C,19870414,800,0,81,52,57
ANTIOCH.C,19870415,800,0,85,52,60
ANTIOCH.C,19870416,800,0,88,46,64
ANTIOCH.C,19870417,800,0,73,47,57
ANTIOCH.C,19870418,800,0,66,48,51
ANTIOCH.C,19870419,800,0,72,50,53
ANTIOCH.C,19870420,800,0,79,53,55
ANTIOCH.C,19870421,800,0,86,51,65
ANTIOCH.C,19870422,800,0,83,51,67
ANTIOCH.C,19870423,800,0,76,51,56
ANTIOCH.C,19870424,800,0,79,45,59
ANTIOCH.C,19870425,800,0,85,51,65
ANTIOCH.C,19870426,800,0,85,58,66
ANTIOCH.C,19870427,800,0,88,53,64
ANTIOCH.C,19870428,800,0,79,61,66
ANTIOCH.C,19870429,800,0,77,50,64
ANTIOCH.C,19870430,800,0.16,69,53,57
ANTIOCH.C,19870501,800,0,68,48,58
ANTIOCH.C,19870502,800,0,74,50,59
ANTIOCH.C,19870503,800,0,84,55,65
ANTIOCH.C,19870504,800,0,91,55,68
ANTIOCH.C,19870505,800,0,96,62,73
ANTIOCH.C,19870506,800,0,100,64,77
ANTIOCH.C,19870507,800,0,101,70,77
ANTIOCH.C,19870508,800,0,89,63,70
ANTIOCH.C,19870509,800,0,91,61,70
ANTIOCH.C,19870510,800,0,97,63,70
ANTIOCH.C,19870511,800,0,95,60,70
ANTIOCH.C,19870512,800,0,95,59,72
ANTIOCH.C,19870513,800,0,94,71,79
ANTIOCH.C,19870514,800,0,95,68,82
ANTIOCH.C,19870515,800,0,90,65,78
ANTIOCH.C,19870516,800,0,75,57,61
ANTIOCH.C,19870517,800,0,77,52,60
ANTIOCH.C,19870518,800,0,74,53,61
ANTIOCH.C,19870519,800,0,73,52,59
ANTIOCH.C,19870520,800,0.06,74,54,57
ANTIOCH.C,19870521,800,0,72,50,60
ANTIOCH.C,19870522,800,0,80,48,61
ANTIOCH.C,19870523,800,0,78,51,64
ANTIOCH.C,19870524,800,0,67,52,58
ANTIOCH.C,19870525,800,0,70,53,56
ANTIOCH.C,19870526,800,0,70,51,57
ANTIOCH.C,19870527,800,0,75,52,57
ANTIOCH.C,19870528,800,0,80,49,61
ANTIOCH.C,19870529,800,0,73,53,59
ANTIOCH.C,19870530,800,0,76,49,60
ANTIOCH.C,19870531,800,0,79,49,67
ANTIOCH.C,19870601,800,0,94,62,72
ANTIOCH.C,19870602,800,0,98,60,73
ANTIOCH.C,19870603,800,0,91,67,71
ANTIOCH.C,19870604,800,0,82,56,65
ANTIOCH.C,19870605,800,0,80,57,66
ANTIOCH.C,19870606,800,0,89,53,71
ANTIOCH.C,19870607,800,0,90,58,71
ANTIOCH.C,19870608,800,0,89,52,70
ANTIOCH.C,19870609,800,0,91,55,66
ANTIOCH.C,19870610,800,0,89,51,69
ANTIOCH.C,19870611,800,0,90,56,67
ANTIOCH.C,19870612,800,0,98,57,73
ANTIOCH.C,19870613,800,0,89,63,75
ANTIOCH.C,19870614,800,0,77,56,62
ANTIOCH.C,19870615,800,0,76,56,61
ANTIOCH.C,19870616,800,0,80,54,62
ANTIOCH.C,19870617,800,0,78,55,66
ANTIOCH.C,19870618,800,0,84,54,65
ANTIOCH.C,19870619,800,0,85,55,64
ANTIOCH.C,19870620,800,0,79,54,66
ANTIOCH.C,19870621,800,0,80,60,67
ANTIOCH.C,19870622,800,0,94,61,71
ANTIOCH.C,19870623,800,0,95,58,77
ANTIOCH.C,19870624,800,0,100,56,73
ANTIOCH.C,19870625,800,0,100,60,74
ANTIOCH.C,19870626,800,0,96,62,73
ANTIOCH.C,19870627,800,0,85,59,70
ANTIOCH.C,19870628,800,0,81,56,64
ANTIOCH.C,19870629,800,0,83,56,65
ANTIOCH.C,19870630,800,0,79,54,68
ANTIOCH.C,19870701,800,0,78,53,63
ANTIOCH.C,19870702,800,0,84,52,66
ANTIOCH.C,19870703,800,0,78,56,66
ANTIOCH.C,19870704,800,0,84,56,62
ANTIOCH.C,19870705,800,0,84,57,64
ANTIOCH.C,19870706,800,0,92,58,69
ANTIOCH.C,19870707,800,0,98,63,76
ANTIOCH.C,19870708,800,0,92,68,75
ANTIOCH.C,19870709,800,0,95,67,76
ANTIOCH.C,19870710,800,0,88,62,70
ANTIOCH.C,19870711,800,0,86,58,64
ANTIOCH.C,19870712,800,0,86,58,67
ANTIOCH.C,19870713,800,0,95,60,67
ANTIOCH.C,19870714,800,0,96,61,71
ANTIOCH.C,19870715,800,0,94,58,71
ANTIOCH.C,19870716,800,0,83,58,69
ANTIOCH.C,19870717,800,0,73,56,61
ANTIOCH.C,19870718,800,0,77,56,60
ANTIOCH.C,19870719,800,0,81,53,65
ANTIOCH.C,19870720,800,0,79,56,64
ANTIOCH.C,19870721,800,0,76,56,62
ANTIOCH.C,19870722,800,0,80,53,66
ANTIOCH.C,19870723,800,0,82,53,66
ANTIOCH.C,19870724,800,0,85,52,66
ANTIOCH.C,19870725,800,0,85,57,65
ANTIOCH.C,19870726,800,0,85,52,65
ANTIOCH.C,19870727,800,0,87,54,69
ANTIOCH.C,19870728,800,0,88,57,76
ANTIOCH.C,19870729,800,0,85,59,68
ANTIOCH.C,19870730,800,0,89,56,67
ANTIOCH.C,19870731,800,0,94,58,69
ANTIOCH.C,19870801,800,0,100,63,75
ANTIOCH.C,19870802,800,0,103,66,74
ANTIOCH.C,19870803,800,0,101,62,72
ANTIOCH.C,19870804,800,0,101,61,71
ANTIOCH.C,19870805,800,0,96,59,66
ANTIOCH.C,19870806,800,0,93,58,66
ANTIOCH.C,19870807,800,0,91,58,65
ANTIOCH.C,19870808,800,0,90,57,64
ANTIOCH.C,19870809,800,0,87,59,66
ANTIOCH.C,19870810,800,0,83,57,64
ANTIOCH.C,19870811,800,0,85,54,62
ANTIOCH.C,19870812,800,0,85,55,64
ANTIOCH.C,19870813,800,0,81,55,64
ANTIOCH.C,19870814,800,0,75,56,62
ANTIOCH.C,19870815,800,0,83,52,65
ANTIOCH.C,19870816,800,0,90,55,68
ANTIOCH.C,19870817,800,0,93,58,68
ANTIOCH.C,19870818,800,0,80,57,65
ANTIOCH.C,19870819,800,0,79,59,63
ANTIOCH.C,19870820,800,0,79,57,63
ANTIOCH.C,19870821,800,0,83,53,65
ANTIOCH.C,19870822,800,0,79,59,68
ANTIOCH.C,19870823,800,0,82,56,65
ANTIOCH.C,19870824,800,0,90,52,64
ANTIOCH.C,19870825,800,0,91,58,67
ANTIOCH.C,19870826,800,0,88,58,63
ANTIOCH.C,19870827,800,0,85,57,
ANTIOCH.C,19870828,800,0,98,57,67
ANTIOCH.C,19870829,800,0,100,63,73
ANTIOCH.C,19870830,800,0,97,64,73
ANTIOCH.C,19870831,800,0,95,61,70
ANTIOCH.C,19870901,800,0,92,64,69
ANTIOCH.C,19870902,800,0,101,63,70
ANTIOCH.C,19870903,800,0,96,61,69
ANTIOCH.C,19870904,800,0,81,55,74
ANTIOCH.C,19870905,800,0,77,54,62
ANTIOCH.C,19870906,800,0,76,58,63
ANTIOCH.C,19870907,800,0,80,55,62
ANTIOCH.C,19870908,800,0,90,55,69
ANTIOCH.C,19870909,800,0,81,62,67
ANTIOCH.C,19870910,800,0,82,54,65
ANTIOCH.C,19870911,800,0,81,55,68
ANTIOCH.C,19870912,800,0,78,56,61
ANTIOCH.C,19870913,800,0,75,55,59
ANTIOCH.C,19870914,800,0,78,53,62
ANTIOCH.C,19870915,800,0,84,55,66
ANTIOCH.C,19870916,800,0,88,64,67
ANTIOCH.C,19870917,800,0,89,58,64
ANTIOCH.C,19870918,800,0,84,53,62
ANTIOCH.C,19870919,800,0,88,53,64
ANTIOCH.C,19870920,800,0,94,55,62
ANTIOCH.C,19870921,800,0,98,58,64
ANTIOCH.C,19870922,800,0,86,56,62
ANTIOCH.C,19870923,800,0,82,54,57
ANTIOCH.C,19870924,800,0,82,53,56
ANTIOCH.C,19870925,800,0,81,54,66
ANTIOCH.C,19870926,800,0,89,57,68
ANTIOCH.C,19870927,800,0,90,55,68
ANTIOCH.C,19870928,800,0,92,56,67
ANTIOCH.C,19870929,800,0,95,59,65
ANTIOCH.C,19870930,800,0,95,61,67
ANTIOCH.C,19871001,800,0,95,58,62
ANTIOCH.C,19871002,800,0,96,57,65
ANTIOCH.C,19871003,800,0,96,59,74
ANTIOCH.C,19871004,800,0,96,66,77
ANTIOCH.C,19871005,800,0,97,66,78
ANTIOCH.C,19871006,800,0,95,67,74
ANTIOCH.C,19871007,800,0,81,60,64
ANTIOCH.C,19871008,800,0,81,53,59
ANTIOCH.C,19871009,800,0,71,51,60
ANTIOCH.C,19871010,800,0,76,54,60
ANTIOCH.C,19871011,800,0,80,56,60
ANTIOCH.C,19871012,800,0,76,53,60
ANTIOCH.C,19871013,800,0,76,52,56
ANTIOCH.C,19871014,800,0,78,49,56
ANTIOCH.C,19871015,800,0,79,47,
ANTIOCH.C,19871016,800,0,76,48,
ANTIOCH.C,19871017,800,0,86,54,65
ANTIOCH.C,19871018,800,0,82,56,
ANTIOCH.C,19871019,800,0,76,52,59
ANTIOCH.C,19871020,800,0,74,49,57
ANTIOCH.C,19871021,800,0,75,56,61
ANTIOCH.C,19871022,800,0.01,65,59,62
ANTIOCH.C,19871023,800,0.01,68,61,61
ANTIOCH.C,19871024,800,0,74,59,60
ANTIOCH.C,19871025,800,0,78,55,64
ANTIOCH.C,19871026,800,0,78,55,62
ANTIOCH.C,19871027,800,0,75,62,70
ANTIOCH.C,19871028,800,0.37,69,61,63
ANTIOCH.C,19871029,800,0.03,69,59,60
ANTIOCH.C,19871030,800,0,70,50,56
ANTIOCH.C,19871031,800,0,70,55,61
ANTIOCH.C,19871101,800,0,67,54,62
ANTIOCH.C,19871102,800,0,61,52,55
ANTIOCH.C,19871103,800,0,68,43,51
ANTIOCH.C,19871104,800,0,71,47,57
ANTIOCH.C,19871105,800,0,61,46,54
ANTIOCH.C,19871106,800,0,65,54,58
ANTIOCH.C,19871107,800,0,68,51,60
ANTIOCH.C,19871108,800,0,69,47,48
ANTIOCH.C,19871109,800,0.01,68,48,57
ANTIOCH.C,19871110,800,0,65,47,55
ANTIOCH.C,19871111,800,0,69,47,54
ANTIOCH.C,19871112,800,0,68,45,49
ANTIOCH.C,19871113,800,0.13,66,49,54
ANTIOCH.C,19871114,800,0.19,63,49,52
ANTIOCH.C,19871115,800,0,62,42,53
ANTIOCH.C,19871116,800,0,62,49,53
ANTIOCH.C,19871117,800,0.32,54,50,50
ANTIOCH.C,19871118,800,0.28,64,50,54
ANTIOCH.C,19871119,800,0,60,51,51
ANTIOCH.C,19871120,800,0,57,47,48
ANTIOCH.C,19871121,800,0.18,56,48,52
ANTIOCH.C,19871122,800,0,63,45,52
ANTIOCH.C,19871123,800,0,59,40,44
ANTIOCH.C,19871124,800,0,63,40,48
ANTIOCH.C,19871125,800,0,59,46,51
ANTIOCH.C,19871126,800,0,56,39,47
ANTIOCH.C,19871127,800,0,57,37,41
ANTIOCH.C,19871128,800,0,59,41,49
ANTIOCH.C,19871129,800,0,57,38,50
ANTIOCH.C,19871130,800,0.2,53,43,46
ANTIOCH.C,19871201,800,0.4,60,46,50
ANTIOCH.C,19871202,800,0,64,49,55
ANTIOCH.C,19871203,800,0,69,52,56
ANTIOCH.C,19871204,800,0,53,50,52
ANTIOCH.C,19871205,800,0.56,55,47,52
ANTIOCH.C,19871206,800,0.18,62,49,53
ANTIOCH.C,19871207,800,0.26,60,45,56
ANTIOCH.C,19871208,800,0.31,53,46,47
ANTIOCH.C,19871209,800,0,60,47,53
ANTIOCH.C,19871210,800,0,66,52,55
ANTIOCH.C,19871211,800,0,57,47,48
ANTIOCH.C,19871212,800,0,53,45,46
ANTIOCH.C,19871213,800,0,53,38,40
ANTIOCH.C,19871214,800,0,53,37,37
ANTIOCH.C,19871215,800,0,49,33,36
ANTIOCH.C,19871216,800,0.11,47,36,46
ANTIOCH.C,19871217,800,0.64,56,40,44
ANTIOCH.C,19871218,800,0,53,35,38
ANTIOCH.C,19871219,800,0,58,38,46
ANTIOCH.C,19871220,800,0,47,29,37
ANTIOCH.C,19871221,800,0,51,37,47
ANTIOCH.C,19871222,800,0.07,55,47,50
ANTIOCH.C,19871223,800,0.03,50,42,44
ANTIOCH.C,19871224,800,0,47,35,38
ANTIOCH.C,19871225,800,0,49,38,41
ANTIOCH.C,19871226,800,0,47,27,34
ANTIOCH.C,19871227,800,0,41,34,35
ANTIOCH.C,19871228,800,0.55,48,35,41
ANTIOCH.C,19871229,800,0.39,47,38,41
ANTIOCH.C,19871230,800,0.05,44,30,32
ANTIOCH.C,19871231,800,0,46,32,38
ANTIOCH.C,19880101,800,0,38,29,31
ANTIOCH.C,19880102,800,0.01,42,31,38
ANTIOCH.C,19880103,800,0.44,45,38,42
ANTIOCH.C,19880104,800,0.2,53,42,45
ANTIOCH.C,19880105,800,0.14,54,43,47
ANTIOCH.C,19880106,800,0.01,48,40,44
ANTIOCH.C,19880107,800,0,48,37,41
ANTIOCH.C,19880108,800,0.09,50,41,44
ANTIOCH.C,19880109,800,0.01,55,44,46
ANTIOCH.C,19880110,800,0,55,46,47
ANTIOCH.C,19880111,800,0.03,54,44,46
ANTIOCH.C,19880112,800,0,52,35,39
ANTIOCH.C,19880113,800,0,56,37,39
ANTIOCH.C,19880114,800,0,56,38,40
ANTIOCH.C,19880115,800,0.18,55,40,46
ANTIOCH.C,19880116,800,0.22,56,44,49
ANTIOCH.C,19880117,800,0.53,48,44,44
ANTIOCH.C,19880118,800,0.31,56,42,47
ANTIOCH.C,19880119,800,0,54,41,46
ANTIOCH.C,19880120,800,0,54,35,38
ANTIOCH.C,19880121,800,0,64,38,47
ANTIOCH.C,19880122,800,0,54,31,32
ANTIOCH.C,19880123,800,0,54,32,34
ANTIOCH.C,19880124,800,0,63,35,40
ANTIOCH.C,19880125,800,0,63,39,47
ANTIOCH.C,19880126,800,0,58,38,40
ANTIOCH.C,19880127,800,0,61,40,48
ANTIOCH.C,19880128,800,0,57,44,49
ANTIOCH.C,19880129,800,0.22,58,48,53
ANTIOCH.C,19880130,800,0.08,56,42,50
ANTIOCH.C,19880131,800,0,56,36,48
ANTIOCH.C,19880201,800,0,51,36,45
ANTIOCH.C,19880202,800,0,55,37,45
ANTIOCH.C,19880203,800,0,55,39,45
ANTIOCH.C,19880204,800,0,59,34,41
ANTIOCH.C,19880205,800,0,59,33,38
ANTIOCH.C,19880206,800,0,58,36,44
ANTIOCH.C,19880207,800,0,64,37,44
ANTIOCH.C,19880208,800,0,67,41,53
ANTIOCH.C,19880209,800,0,69,41,51
ANTIOCH.C,19880210,800,0,71,51,62
ANTIOCH.C,19880211,800,0,67,50,53
ANTIOCH.C,19880212,800,0,69,40,41
ANTIOCH.C,19880213,800,0,65,41,55
ANTIOCH.C,19880214,800,0,67,48,53
ANTIOCH.C,19880215,800,0,66,40,49
ANTIOCH.C,19880216,800,0,64,47,55
ANTIOCH.C,19880217,800,0,68,47,55
ANTIOCH.C,19880218,800,0,63,43,53
ANTIOCH.C,19880219,800,0,67,49,56
